1.038166996988024587e-01,9.863637579512163356e-02,1.085072725052771192e+00,8.563511197555605525e-01,6.509875478042157493e-01,8.508451165377074688e+00,6.252395654637561861e+00,4.517095399520290933e+00,3.219524568747927251e+00,5.933061873834011379e+01,4.194119062336294235e+01,2.939751266073403002e+01,2.045318463609637050e+01,1.413784062930492880e+01,-8.390508687966256873e-02,1.565343071980168990e-02,5.527115128921784581e-01,9.997477361653149541e-02,4.094812875264248753e+00,2.076333993976049175e-01,3.773198125183029050e-02,5.302484743666281697e-02,6.606541635408914870e-02,8.500852022453156409e-02,2.437260705192714760e-01,7.924249721685499015e-01,3.418017319410338734e-02,4.029413541874394156e+01
7.291518223062602722e-02,6.556053602310409067e-02,5.724511380885012324e-01,4.382929733283379981e-01,3.275401214351529311e-01,3.393626086416992038e+00,2.441327122467678024e+00,1.738904825900235984e+00,1.228835510678211174e+00,1.801512839917426945e+01,1.251710404145055833e+01,8.659766058788068932e+00,5.969930500475943980e+00,4.103411177200255722e+00,-7.169537028775865850e-02,1.192745890398428862e-02,3.841430432021093466e-01,7.359838218147027322e-02,2.155394177149336343e+00,1.458303644612520544e-01,2.999657718406309459e-01,1.503578508123347035e+00,6.701438708299868985e+00,4.604817424296080430e-01,2.749494743193487079e+00,1.494550818931169545e+01,1.068289988124375668e+03,1.014746770712077431e+07
2.065424317451380332e-01,1.884848948123619694e-01,2.591591024768294282e+00,1.947298165448428930e+00,1.406310757377058573e+00,2.496291411155203832e+01,1.735737478759171282e+01,1.184106016284644980e+01,7.966711550304422573e+00,2.181589873389629872e+02,1.453022009886233548e+02,9.571891075974801311e+01,6.252957477422838650e+01,4.058649975104411567e+01,-1.966334612076487132e-01,2.811197766227793715e-02,1.109260092391217478e+00,1.912785980309319456e-01,1.009314937067907181e+01,4.130848634902760663e-01,-1.866234623239210709e-03,4.053749097460563645e-03,-1.915743732450857478e-03,5.166052664447553511e-01,2.541632130704708725e+00,1.162622215115269242e+01,-1.228650093681559873e-03,8.738192681034508860e+04
3.582257760122638940e-02,3.166171832300179734e-02,4.745778174595257637e-01,3.414064603265433151e-01,2.393940105401469176e-01,4.878104611732297258e+00,3.225202886029962634e+00,2.114913260667152350e+00,1.379319030381090272e+00,4.571451063404087733e+01,2.885167476101302597e+01,1.815727086322321426e+01,1.140953727883974089e+01,7.166319116885102147e+00,-3.474533324160565539e-02,4.693629381688255164e-03,1.929644473229367441e-01,3.276192700150259984e-02,1.876060140906313123e+00,7.164515520245276492e-02,1.128844608683684993e-03,-2.991805694931554734e-03,1.075894790694307754e-03,2.851706180970473015e-01,1.027096368751279520e+00,2.917114786441995733e+00,7.275214747520361482e-04,-5.261077890085771651e+04
1.799685141704686075e-01,1.604714770940391944e-01,2.057313355326188642e+00,1.522192890955107014e+00,1.094460022888834594e+00,1.785527932656028938e+01,1.225686415376840088e+01,8.321492602824356766e+00,5.609789992157526939e+00,1.393674611466717579e+02,9.168798579218280054e+01,6.004918356063641482e+01,3.923327241972155122e+01,2.561196570067806277e+01,-1.942531951823584790e-01,2.504823624738674107e-02,9.620339215096394003e-01,1.693574311837224844e-01,7.928276159375819532e+00,3.599370283409373261e-01,-7.645467280805383695e-03,9.351655016895501008e-03,-9.898049548029050002e-03,8.561341184545794292e-01,5.577830009814691792e+00,3.295122221513303629e+01,-5.728049937188928707e-03,8.071794503300245106e+07
6.406374916670537489e-02,5.661895031592545369e-02,7.600578248434267659e-01,5.506824042097075989e-01,3.914988792600709866e-01,6.876897419339179862e+00,4.590247943752742366e+00,3.057006087964534213e+00,2.034673711986484612e+00,5.612813744882958389e+01,3.574169162521604193e+01,2.282699002532730859e+01,1.463268446856151428e+01,9.419650310249842562e+00,-6.842171195243994253e-02,8.773606687227047604e-03,3.430757747870342156e-01,5.984933726578728352e-02,2.949594976903550325e+00,1.281274983334107498e-01,1.462507943148760522e-02,-1.363806578586323690e-02,1.148763498792081117e-02,5.846140975014271213e-01,3.366134300965848425e+00,1.718672761869001775e+01,9.037990823001574095e-03,-1.242107034035211429e+07
1.554100425285144527e-01,1.385603800926261120e-01,1.638736939304509921e+00,1.221181767657085526e+00,8.887513070157730954e-01,1.304920907912837436e+01,9.054700124449352572e+00,6.236329742804428200e+00,4.277199309843971342e+00,9.299447038786308894e+01,6.197799153476996281e+01,4.124603470906694014e+01,2.745649538526400235e+01,1.830465698998553847e+01,-1.727847453075384287e-01,2.232535514177954455e-02,8.277195976995914695e-01,1.485199757509160778e-01,6.258488372900231411e+00,3.108200850570289053e-01,3.144216037303203953e-03,-5.538069987366551865e-03,7.230282114519046358e-03,1.145736293446274701e+00,8.903044318565159543e+00,6.209378169955387960e+01,3.199271871505238694e-03,3.423774174831386185e+10
8.766434619178370413e-02,7.782526353657481799e-02,9.494294566144277914e-01,6.968719998240811009e-01,5.030965253625625522e-01,7.788738360923915138e+00,5.290117772857764855e+00,3.591415633707256028e+00,2.439933456649010957e+00,5.733234320396337580e+01,3.723728550888750988e+01,2.430497453912306938e+01,1.594807072054138075e+01,1.052167769773575046e+01,-9.718530945142393740e-02,1.248861849949593934e-02,4.674544663579113801e-01,8.337948697583380531e-02,3.641250611191806819e+00,1.753286923835673805e-01,9.934880409978026454e-04,-1.665912601778712660e-03,2.130180358444973103e-03,9.240120515360559228e-01,6.726139696653190114e+00,4.367367666211811184e+01,9.700349508331076055e-04,3.280546808539502144e+09
1.640291128689062017e-01,1.753872305899358275e-01,1.763374784123235228e+00,1.558452714553519414e+00,1.327802898316196023e+00,1.422601998741753526e+01,1.170350267541656919e+01,9.486341995768585278e+00,7.608821481554464583e+00,1.020735249525208701e+02,8.090553337445106763e+01,6.373295552236064765e+01,4.997629301175246752e+01,3.904527716060509590e+01,-1.093635006233243112e-01,2.593013184216990882e-02,8.743446580651808020e-01,1.588236691584131999e-01,6.534283471028340173e+00,3.280582257378125144e-01,1.109025957585258078e-02,-7.364327568722896407e-03,7.630118172166012319e-03,1.694511057054306047e+00,1.528015127966911280e+01,1.224915329259724501e+02,6.607149046396122716e-03,3.989999134881009277e+12
1.379223819178841404e-01,1.488833158268081935e-01,1.505657807016579142e+00,1.319121381301376239e+00,1.126351965185401260e+00,1.232718509663335382e+01,9.960572030057727844e+00,8.027343511876011917e+00,6.444507174961741747e+00,8.970898765514832007e+01,6.941159261918406287e+01,5.404466981511374968e+01,4.221360952714482551e+01,3.300457250349459315e+01,-8.543054133695800190e-02,2.201302753657272127e-02,7.356844158906663544e-01,1.334426152602498084e-01,5.585949021855720176e+00,2.758447638357683918e-01,-1.000245155655576403e-02,7.402000826237708185e-03,-3.769927750963625226e-03,1.624324266986639342e+00,1.428327136671511077e+01,1.116998930223697641e+02,-5.234574657998713326e-03,9.761485969789309082e+11
1.005152474562237414e-01,9.146065101431595512e-02,9.573212434490749878e-01,7.359099682271015297e-01,5.529183046704523319e-01,6.846019828833414422e+00,4.935910136728820952e+00,3.532812209870496822e+00,2.517539334662686201e+00,4.356964081385167020e+01,3.035067195666881901e+01,2.111400207212787805e+01,1.468955291123937457e+01,1.023000901739863266e+01,-1.100437518653100133e-01,1.520242000879772765e-02,5.331208818716584030e-01,9.805710835173940543e-02,3.612313764071928723e+00,2.010304949124475660e-01,1.506564460637795783e-02,2.866460121563162849e-02,4.194041606557188245e-02,1.213499845815619427e+00,1.066742473792486656e+01,8.340087057760428024e+01,1.906093182663054844e-02,1.432340499299456299e+12
1.264631131062808334e-01,1.156126042952202448e-01,1.226595879847542259e+00,9.387811316016951846e-01,7.051008444736178715e-01,8.939275454616215200e+00,6.385282889805196760e+00,4.548385034276180683e+00,3.235539789718189230e+00,5.801761191695921838e+01,3.989769065284501437e+01,2.752554308534915961e+01,1.905564688938729390e+01,1.323756997602655261e+01,-1.372456457903774019e-01,1.912727564958283458e-02,6.712226950722807173e-01,1.230750637744749826e-01,4.632879798709151231e+00,2.529262262125616112e-01,3.784779364915899502e-02,3.993890260210850029e-02,4.585714328500656300e-02,1.500782044468032650e+00,1.336635198657494250e+01,1.059365884414368821e+02,2.970881236731254607e-02,4.562653697945894531e+12
6.935723584383210460e-02,6.396755184303339059e-02,6.257718930922732126e-01,4.900030055788316963e-01,3.758559999973789534e-01,4.234546342473406000e+00,3.119599427412315329e+00,2.284799177259078107e+00,1.667893360928836888e+00,2.547127745812093025e+01,1.817624164117176377e+01,1.296749701039221492e+01,9.259888562363995490e+00,6.622590312064085438e+00,-7.355782491831019954e-02,1.079157918583759264e-02,3.671164281720200040e-01,6.841160215298662528e-02,2.348290364663954133e+00,1.387144716876641815e-01,1.015849059177782385e-02,6.849808054441436367e-02,2.423063232199328676e-01,9.247798240068361153e-01,7.609668166411941215e+00,5.566198605298214375e+01,4.482935754339554268e-01,1.243468711985394096e+10
1.388856043876292023e-01,1.282997513836682257e-01,1.270196699976640309e+00,9.882508755695484925e-01,7.558799476599364908e-01,8.716116099153195407e+00,6.353035605751019332e+00,4.622461478288128589e+00,3.361240571022581669e+00,5.318660780137962263e+01,3.743694835485099048e+01,2.645550759743134961e+01,1.876949222888932312e+01,1.336645823193511262e+01,-1.485197824655200560e-01,2.161270126951257003e-02,7.355047920938082573e-01,1.367469833873094509e-01,4.770919082650706855e+00,2.777712087752583492e-01,1.857528628787968872e-01,4.592613400430505810e-01,1.054560278064876844e+00,1.460902837072599159e+00,1.236360207831448932e+01,9.311550929499219365e+01,1.196277885701276800e+00,3.067854396650411987e+11
3.635668415157226885e-02,3.419078465788365218e-02,3.220177031428237968e-01,2.561065154134284372e-01,1.990359590535050183e-01,2.140228955140386358e+00,1.596948991384347316e+00,1.182586525789858456e+00,8.717048462482775983e-01,1.265064113881224017e+01,9.120891300135648194e+00,6.565813663413358370e+00,4.725789649730035791e+00,3.403723597785499599e+00,-3.519419379399298803e-02,5.789042849698812498e-03,1.923124946826024195e-01,3.606192042538275411e-02,1.203587545514633872e+00,7.271336830314452382e-02,-5.065563926708211567e-02,-1.176372678729598886e-01,-1.372108110311685003e-01,5.695648106557589241e-01,4.042848732535487599e+00,2.541442381078965695e+01,5.744211718132475397e+01,-9.704096789791078568e+08
1.489883302311637847e-01,1.392255022931013220e-01,1.320395573427895597e+00,1.038252753988369026e+00,7.998184836277544285e-01,8.780088131835761089e+00,6.463815532282604970e+00,4.736132453360426098e+00,3.460370151015794260e+00,5.191855389771610874e+01,3.689176334041398064e+01,2.624691342181265696e+01,1.870721012251209459e+01,1.336105115392208020e+01,-1.496486528769165048e-01,2.373229010795811778e-02,7.881058471209383409e-01,1.477382968249144057e-01,4.943031766590569198e+00,2.979766604623276249e-01,4.682004059313469302e-01,1.978267411720378011e+00,7.558585203417736764e+00,1.249087717984118662e+00,9.370958627257687468e+00,6.266481703635913902e+01,3.497452156832912351e+02,3.060814164714903831e+09
-4.798199513582172837e-06,-2.323659474448395990e-06,-5.331184003511558328e-06,-4.752617340388889597e-06,-4.089957075455435270e-06,-1.575887081921507112e-06,-1.530348202930404420e-06,-1.467537902509594063e-06,-1.385498235224278405e-06,-3.319056851965958472e-07,-3.344748948871752365e-07,-3.348895213499740681e-07,-3.327860711638657158e-07,-3.277626222721955200e-07,-1.640805420032032114e-05,-5.634778853596221493e-07,-2.462504236999327190e-05,-5.377351392718728029e-06,-4.550508169450309670e-05,-9.596399027166080398e-06,-8.846263155503075737e-03,-2.236342527933146088e-03,-5.025340385977260455e-04,8.917565461642896346e-03,2.272211537088080716e-03,5.146412565281633300e-04,-4.072310104566303525e-03,4.106617434721139201e-03
